404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
404.10015869140625,-16.000017166137695,-0.011366061866283417,3.5,404.0755615234375,-16.0046443939209,0.0,360.0,280.66339111328125,0.0
